Date & Time,Asset,Direction,Exit Signal,Raw Trade P&L (%),Scaled Portfolio P&L (%),Compounded Equity ($),High Water Mark ($),Drawdown (%)
2025-04-03 12:00:00,BONK,Short,🛑 SL,-2.23%,-0.642%,140384.27,151297.5,-7.21%
2025-04-03 12:00:00,ALGO,Short,🛑 SL,-1.71%,-0.492%,139693.14,151297.5,-7.67%
2025-04-03 12:00:00,ADA,Short,🛑 SL,-1.24%,-0.357%,139194.45,151297.5,-8.00%
2025-04-03 16:00:00,BONK,Short,🛑 SL,-2.23%,-0.642%,138300.79,151297.5,-8.59%
2025-04-03 16:00:00,DOGE,Short,Exit Short (Green),0.85%,0.245%,138639.24,151297.5,-8.37%
2025-04-03 16:00:00,BNB,Short,Exit Short (Green),-0.20%,-0.058%,138559.41,151297.5,-8.42%
2025-04-03 20:00:00,DOGE,Short,🛑 SL,-1.39%,-0.400%,138004.92,151297.5,-8.79%
2025-04-04 00:00:00,BONK,Short,🛑 SL,-2.14%,-0.616%,137154.66,151297.5,-9.35%
2025-04-06 12:00:00,BNB,Short,💰 TP,5.04%,1.451%,139144.8,151297.5,-8.03%
2025-04-06 16:00:00,LTC,Short,💰 TP,11.18%,3.219%,143623.48,151297.5,-5.07%
2025-04-07 00:00:00,SUI,Short,💰 TP,15.25%,4.390%,149929.24,151297.5,-0.90%
2025-04-07 00:00:00,DOGE,Short,💰 TP,14.12%,4.065%,156024.08,156024.08,-0.00%
2025-04-07 00:00:00,ADA,Short,💰 TP,12.60%,3.628%,161683.92,161683.92,-0.00%
2025-04-07 08:00:00,ALGO,Short,Exit Short (Green),7.21%,2.076%,165040.09,165040.09,-0.00%
2025-04-07 08:00:00,BONK,Short,Exit Short (Green),7.69%,2.214%,168693.99,168693.99,-0.00%
2025-04-14 12:00:00,ADA,Short,🛑 SL,-1.22%,-0.351%,168101.48,168693.99,-0.35%
2025-04-15 00:00:00,DOGE,Short,Exit Short (Green),0.09%,0.026%,168145.03,168693.99,-0.33%
2025-04-15 20:00:00,ALGO,Short,🛑 SL,-1.52%,-0.438%,167409.22,168693.99,-0.76%
2025-04-15 20:00:00,LTC,Short,Exit Short (Green),0.50%,0.144%,167650.2,168693.99,-0.62%
2025-04-15 20:00:00,BNB,Short,🛑 SL,-0.52%,-0.150%,167399.22,168693.99,-0.77%
2025-04-16 00:00:00,ADA,Short,Exit Short (Green),2.61%,0.751%,168657.09,168693.99,-0.02%
2025-04-16 04:00:00,ALGO,Short,🛑 SL,-1.52%,-0.438%,167919.03,168693.99,-0.46%
2025-04-16 04:00:00,SUI,Short,🛑 SL,-1.54%,-0.443%,167174.53,168693.99,-0.90%
2025-04-16 08:00:00,BNB,Short,Exit Short (Green),-0.31%,-0.089%,167025.33,168693.99,-0.99%
2025-04-16 08:00:00,SUI,Short,🛑 SL,-1.54%,-0.443%,166284.8,168693.99,-1.43%
2025-04-16 12:00:00,SUI,Short,🛑 SL,-1.54%,-0.443%,165547.55,168693.99,-1.87%
2025-04-16 12:00:00,ALGO,Short,Exit Short (Green),-0.87%,-0.250%,165132.89,168693.99,-2.11%
2025-04-16 12:00:00,BNB,Short,🛑 SL,-0.52%,-0.150%,164885.68,168693.99,-2.26%
2025-04-16 16:00:00,LTC,Short,Exit Short (Green),0.48%,0.138%,165113.54,168693.99,-2.12%
2025-04-16 20:00:00,ALGO,Short,🛑 SL,-1.51%,-0.435%,164395.74,168693.99,-2.55%
2025-04-17 08:00:00,BONK,Short,🛑 SL,-1.84%,-0.530%,163524.88,168693.99,-3.06%
2025-04-20 08:00:00,DOGE,Short,🛑 SL,-1.32%,-0.380%,162903.44,168693.99,-3.43%
2025-04-20 16:00:00,BNB,Short,Exit Short (Green),-0.38%,-0.109%,162725.22,168693.99,-3.54%
2025-04-30 16:00:00,BNB,Short,Exit Short (Green),-0.24%,-0.069%,162612.78,168693.99,-3.60%
2025-05-05 00:00:00,BNB,Short,Exit Short (Green),1.17%,0.337%,163160.53,168693.99,-3.28%
2025-05-05 16:00:00,DOGE,Short,🛑 SL,-0.99%,-0.285%,162695.49,168693.99,-3.56%
2025-05-06 00:00:00,DOGE,Short,🛑 SL,-0.98%,-0.282%,162236.46,168693.99,-3.83%
2025-05-06 12:00:00,ALGO,Short,Exit Short (Green),0.40%,0.115%,162423.29,168693.99,-3.72%
2025-05-06 12:00:00,DOGE,Short,Exit Short (Green),0.99%,0.285%,162886.23,168693.99,-3.44%
2025-05-06 16:00:00,ALGO,Short,🛑 SL,-1.09%,-0.314%,162375.07,168693.99,-3.75%
2025-05-06 16:00:00,DOGE,Short,🛑 SL,-0.98%,-0.282%,161916.94,168693.99,-4.02%
2025-05-19 00:00:00,ALGO,Short,🛑 SL,-0.86%,-0.248%,161516.05,168693.99,-4.26%
2025-05-19 08:00:00,ALGO,Short,🛑 SL,-0.86%,-0.248%,161116.14,168693.99,-4.49%
2025-05-25 16:00:00,ALGO,Short,Exit Short (Green),0.19%,0.055%,161204.28,168693.99,-4.44%
2025-05-28 12:00:00,ALGO,Short,🛑 SL,-0.81%,-0.233%,160828.35,168693.99,-4.66%
2025-05-29 12:00:00,ALGO,Short,🛑 SL,-0.81%,-0.233%,160453.3,168693.99,-4.88%
2025-05-30 00:00:00,BTC,Long,Exit Signal,17.56%,5.268%,168905.98,168905.98,-0.00%
2025-05-30 08:00:00,ADA,Short,Exit Short (Green),3.25%,0.936%,170486.39,170486.39,-0.00%
2025-05-30 12:00:00,LTC,Short,💰 TP,6.94%,1.998%,173892.75,173892.75,-0.00%
2025-06-01 04:00:00,ADA,Short,🛑 SL,-0.91%,-0.262%,173437.17,173892.75,-0.26%
2025-06-04 08:00:00,BONK,Short,🛑 SL,-1.11%,-0.320%,172882.92,173892.75,-0.58%
2025-06-04 20:00:00,ALGO,Short,🛑 SL,-0.89%,-0.256%,172439.94,173892.75,-0.84%
2025-06-04 20:00:00,DOGE,Short,🛑 SL,-0.80%,-0.230%,172042.78,173892.75,-1.06%
2025-06-05 00:00:00,LTC,Short,Exit Short (Green),0.35%,0.101%,172216.14,173892.75,-0.96%
2025-06-05 00:00:00,BONK,Short,Exit Short (Green),3.07%,0.884%,173738.27,173892.75,-0.09%
2025-06-05 00:00:00,ADA,Short,Exit Short (Green),-0.21%,-0.060%,173633.23,173892.75,-0.15%
2025-06-05 08:00:00,DOGE,Short,Exit Short (Green),-0.49%,-0.141%,173388.29,173892.75,-0.29%
2025-06-05 08:00:00,ALGO,Short,Exit Short (Green),-0.40%,-0.115%,173188.61,173892.75,-0.40%
2025-06-05 12:00:00,DOGE,Short,💰 TP,7.89%,2.272%,177122.65,177122.65,-0.00%
2025-06-06 00:00:00,SUI,Short,Exit Short (Green),-0.74%,-0.213%,176745.29,177122.65,-0.21%
2025-06-06 00:00:00,ADA,Short,Exit Short (Green),5.47%,1.575%,179528.7,179528.7,-0.00%
2025-06-06 00:00:00,ALGO,Short,Exit Short (Green),2.86%,0.823%,181006.93,181006.93,-0.00%
2025-06-09 04:00:00,DOGE,Short,🛑 SL,-0.81%,-0.233%,180584.82,181006.93,-0.23%
2025-06-09 04:00:00,SUI,Short,🛑 SL,-0.86%,-0.248%,180137.71,181006.93,-0.48%
2025-06-12 20:00:00,SUI,Short,🛑 SL,-0.85%,-0.245%,179696.88,181006.93,-0.72%
2025-06-12 20:00:00,BNB,Short,🛑 SL,-0.34%,-0.098%,179520.98,181006.93,-0.82%
2025-06-12 20:00:00,LTC,Short,💰 TP,6.19%,1.782%,182720.23,182720.23,-0.00%
2025-06-12 20:00:00,ALGO,Short,💰 TP,8.01%,2.306%,186933.9,186933.9,-0.00%
2025-06-13 00:00:00,BNB,Short,🛑 SL,-0.33%,-0.095%,186756.3,186933.9,-0.10%
2025-06-13 04:00:00,SUI,Short,🛑 SL,-0.85%,-0.245%,186299.28,186933.9,-0.34%
2025-06-13 04:00:00,ADA,Short,Exit Short (Green),3.21%,0.924%,188020.98,188020.98,-0.00%
2025-06-13 04:00:00,DOGE,Short,Exit Short (Green),3.23%,0.930%,189769.42,189769.42,-0.00%
2025-06-13 08:00:00,SUI,Short,🛑 SL,-0.85%,-0.245%,189305.03,189769.42,-0.24%
2025-06-13 08:00:00,BONK,Short,Exit Short (Green),4.31%,1.241%,191654.02,191654.02,-0.00%
2025-06-14 16:00:00,SUI,Short,🛑 SL,-0.86%,-0.248%,191179.49,191654.02,-0.25%
2025-06-14 16:00:00,ADA,Short,🛑 SL,-0.78%,-0.225%,190750.18,191654.02,-0.47%
2025-06-14 16:00:00,BNB,Short,🛑 SL,-0.33%,-0.095%,190568.95,191654.02,-0.57%
2025-06-15 08:00:00,SUI,Short,🛑 SL,-0.85%,-0.245%,190102.6,191654.02,-0.81%
2025-06-15 16:00:00,ALGO,Short,🛑 SL,-0.85%,-0.245%,189637.39,191654.02,-1.05%
2025-06-16 20:00:00,SUI,Short,🛑 SL,-0.88%,-0.253%,189156.94,191654.02,-1.30%
2025-06-16 20:00:00,ADA,Short,🛑 SL,-0.74%,-0.213%,188753.95,191654.02,-1.51%
2025-06-16 20:00:00,DOGE,Short,🛑 SL,-0.81%,-0.233%,188313.78,191654.02,-1.74%
2025-06-17 08:00:00,ADA,Short,🛑 SL,-0.74%,-0.213%,187912.58,191654.02,-1.95%
2025-06-17 08:00:00,LTC,Short,🛑 SL,-0.60%,-0.173%,187587.98,191654.02,-2.12%
2025-06-17 12:00:00,BNB,Short,🛑 SL,-0.32%,-0.092%,187415.16,191654.02,-2.21%
2025-06-17 12:00:00,ALGO,Short,🛑 SL,-0.85%,-0.245%,186956.53,191654.02,-2.45%
2025-06-17 16:00:00,SUI,Short,Exit Short (Green),3.03%,0.872%,188587.42,191654.02,-1.60%
2025-06-17 16:00:00,DOGE,Short,Exit Short (Green),0.62%,0.178%,188924.04,191654.02,-1.42%
2025-06-17 16:00:00,BONK,Short,Exit Short (Green),0.28%,0.081%,189076.34,191654.02,-1.34%
2025-06-18 00:00:00,ALGO,Short,Exit Short (Green),0.56%,0.161%,189381.18,191654.02,-1.19%
2025-06-18 04:00:00,BNB,Short,🛑 SL,-0.32%,-0.092%,189206.7,191654.02,-1.28%
2025-06-18 08:00:00,BNB,Short,🛑 SL,-0.32%,-0.092%,189032.39,191654.02,-1.37%
2025-06-18 12:00:00,LTC,Short,Exit Short (Green),0.11%,0.032%,189092.26,191654.02,-1.34%
2025-06-18 12:00:00,ALGO,Short,Exit Short (Green),1.49%,0.429%,189903.41,191654.02,-0.91%
2025-06-18 16:00:00,BNB,Short,🛑 SL,-0.32%,-0.092%,189728.45,191654.02,-1.00%
2025-06-19 08:00:00,BONK,Short,Exit Short (Green),1.25%,0.360%,190411.24,191654.02,-0.65%
2025-06-20 00:00:00,ADA,Short,🛑 SL,-0.74%,-0.213%,190005.57,191654.02,-0.86%
2025-06-20 12:00:00,ALGO,Short,🛑 SL,-0.85%,-0.245%,189540.6,191654.02,-1.10%
2025-06-20 12:00:00,BNB,Short,🛑 SL,-0.31%,-0.089%,189371.44,191654.02,-1.19%
2025-06-20 16:00:00,SUI,Short,🛑 SL,-0.93%,-0.268%,188864.4,191654.02,-1.46%
2025-06-20 20:00:00,BONK,Short,Exit Short (Green),2.45%,0.705%,190196.57,191654.02,-0.76%
2025-06-20 20:00:00,LTC,Short,Exit Short (Green),0.50%,0.144%,190470.35,191654.02,-0.62%
2025-06-21 00:00:00,DOGE,Short,Exit Short (Green),0.41%,0.118%,190695.18,191654.02,-0.50%
2025-06-21 00:00:00,ADA,Short,Exit Short (Green),0.61%,0.176%,191030.08,191654.02,-0.33%
2025-06-21 00:00:00,LTC,Short,🛑 SL,-0.59%,-0.170%,190705.6,191654.02,-0.49%
2025-06-21 16:00:00,LTC,Short,🛑 SL,-0.61%,-0.176%,190370.68,191654.02,-0.67%
2025-06-21 20:00:00,BONK,Short,Exit Short (Green),2.96%,0.852%,191992.99,191992.99,-0.00%
2025-06-21 20:00:00,ALGO,Short,Exit Short (Green),-0.84%,-0.242%,191528.68,191992.99,-0.24%
2025-06-22 00:00:00,BNB,Short,Exit Short (Green),1.33%,0.383%,192262.06,192262.06,-0.00%
2025-06-22 00:00:00,DOGE,Short,Exit Short (Green),2.37%,0.682%,193573.91,193573.91,-0.00%
2025-06-22 04:00:00,ADA,Short,Exit Short (Green),2.27%,0.654%,194838.97,194838.97,-0.00%
2025-06-22 08:00:00,LTC,Short,🛑 SL,-0.61%,-0.176%,194496.8,194838.97,-0.18%
2025-06-23 08:00:00,LTC,Short,🛑 SL,-0.61%,-0.176%,194155.23,194838.97,-0.35%
2025-06-23 08:00:00,ALGO,Short,🛑 SL,-0.87%,-0.250%,193668.92,194838.97,-0.60%
2025-06-25 16:00:00,BONK,Short,Exit Short (Green),-0.14%,-0.040%,193590.86,194838.97,-0.64%
2025-06-26 08:00:00,LTC,Short,🛑 SL,-0.57%,-0.164%,193273.17,194838.97,-0.80%
2025-06-26 16:00:00,DOGE,Short,Exit Short (Green),0.96%,0.276%,193807.35,194838.97,-0.53%
2025-06-26 16:00:00,BONK,Short,Exit Short (Green),4.91%,1.414%,196546.99,196546.99,-0.00%
2025-06-26 20:00:00,LTC,Short,🛑 SL,-0.57%,-0.164%,196224.45,196546.99,-0.16%
2025-06-27 12:00:00,LTC,Short,🛑 SL,-0.57%,-0.164%,195902.44,196546.99,-0.33%
2025-06-27 16:00:00,DOGE,Short,🛑 SL,-0.84%,-0.242%,195428.68,196546.99,-0.57%
2025-07-01 20:00:00,ALGO,Short,Exit Short (Green),3.30%,0.950%,197285.38,197285.38,-0.00%
2025-07-01 20:00:00,DOGE,Short,🛑 SL,-0.83%,-0.239%,196813.96,197285.38,-0.24%
2025-07-01 20:00:00,ADA,Short,Exit Short (Green),2.37%,0.682%,198156.86,198156.86,-0.00%
2025-07-02 00:00:00,LTC,Short,Exit Short (Green),1.13%,0.325%,198801.52,198801.52,-0.00%
2025-07-04 20:00:00,SUI,Short,Exit Short (Green),-0.57%,-0.164%,198475.28,198801.52,-0.16%
2025-07-05 00:00:00,SUI,Short,🛑 SL,-0.89%,-0.256%,197966.73,198801.52,-0.42%
2025-07-07 16:00:00,LTC,Short,🛑 SL,-0.56%,-0.161%,197647.56,198801.52,-0.58%
2025-07-08 00:00:00,LTC,Short,🛑 SL,-0.55%,-0.158%,197334.59,198801.52,-0.74%
2025-07-25 00:00:00,BTC,Long,Exit Signal,7.95%,2.385%,202041.02,202041.02,-0.00%
2025-07-31 20:00:00,DOGE,Short,🛑 SL,-0.70%,-0.202%,201633.85,202041.02,-0.20%
2025-07-31 20:00:00,ALGO,Short,🛑 SL,-0.67%,-0.193%,201244.91,202041.02,-0.39%
2025-07-31 20:00:00,BONK,Short,🛑 SL,-0.95%,-0.274%,200694.5,202041.02,-0.67%
2025-08-01 08:00:00,SUI,Short,Exit Short (Green),1.04%,0.299%,201295.41,202041.02,-0.37%
2025-08-01 08:00:00,BONK,Short,🛑 SL,-0.95%,-0.274%,200744.86,202041.02,-0.64%
2025-08-01 08:00:00,ALGO,Short,Exit Short (Green),0.02%,0.006%,200756.41,202041.02,-0.64%
2025-08-01 08:00:00,DOGE,Short,Exit Short (Green),0.70%,0.202%,201161.0,202041.02,-0.44%
2025-08-01 08:00:00,ADA,Short,Exit Short (Green),0.54%,0.155%,201473.74,202041.02,-0.28%
2025-08-01 16:00:00,BONK,Short,🛑 SL,-0.95%,-0.274%,200922.69,202041.02,-0.55%
2025-08-02 00:00:00,ALGO,Short,Exit Short (Green),1.11%,0.320%,201564.78,202041.02,-0.24%
2025-08-02 00:00:00,ADA,Short,Exit Short (Green),1.36%,0.392%,202354.0,202354.0,-0.00%
2025-08-02 00:00:00,DOGE,Short,Exit Short (Green),3.21%,0.924%,204224.07,204224.07,-0.00%
2025-08-02 16:00:00,ADA,Short,🛑 SL,-0.65%,-0.187%,203841.89,204224.07,-0.19%
2025-08-02 16:00:00,BONK,Short,🛑 SL,-1.06%,-0.305%,203219.82,204224.07,-0.49%
2025-08-02 20:00:00,BONK,Short,🛑 SL,-1.06%,-0.305%,202599.65,204224.07,-0.80%
2025-08-02 20:00:00,ADA,Short,🛑 SL,-0.65%,-0.187%,202220.51,204224.07,-0.98%
2025-08-03 16:00:00,ALGO,Short,🛑 SL,-0.67%,-0.193%,201830.44,204224.07,-1.17%
2025-08-06 04:00:00,BONK,Short,Exit Short (Green),0.12%,0.035%,201900.17,204224.07,-1.14%
2025-08-11 12:00:00,BONK,Short,🛑 SL,-0.95%,-0.274%,201347.96,204224.07,-1.41%
2025-08-14 20:00:00,BONK,Short,🛑 SL,-1.09%,-0.314%,200716.11,204224.07,-1.72%
2025-08-15 16:00:00,ALGO,Short,🛑 SL,-0.68%,-0.196%,200323.17,204224.07,-1.91%
2025-08-15 20:00:00,BONK,Short,Exit Short (Green),0.92%,0.265%,200853.76,204224.07,-1.65%
2025-08-16 08:00:00,BONK,Short,🛑 SL,-1.09%,-0.314%,200223.46,204224.07,-1.96%
2025-08-18 00:00:00,BTC,Long,Exit Signal,-3.20%,-0.960%,198301.31,204224.07,-2.90%
2025-08-18 08:00:00,BONK,Short,Exit Short (Green),1.41%,0.406%,199106.29,204224.07,-2.51%
2025-08-18 16:00:00,BONK,Short,🛑 SL,-1.10%,-0.317%,198475.74,204224.07,-2.81%
2025-08-19 00:00:00,ALGO,Short,🛑 SL,-0.69%,-0.199%,198081.47,204224.07,-3.01%
2025-08-19 04:00:00,ALGO,Short,🛑 SL,-0.69%,-0.199%,197687.98,204224.07,-3.20%
2025-08-20 00:00:00,DOGE,Short,Exit Short (Green),3.74%,1.077%,199816.58,204224.07,-2.16%
2025-08-20 00:00:00,ALGO,Short,Exit Short (Green),2.39%,0.688%,201191.48,204224.07,-1.48%
2025-08-22 08:00:00,LTC,Short,🛑 SL,-0.48%,-0.138%,200913.45,204224.07,-1.62%
2025-08-22 08:00:00,BONK,Short,🛑 SL,-1.20%,-0.345%,200219.33,204224.07,-1.96%
2025-08-25 12:00:00,LTC,Short,Exit Short (Green),0.72%,0.207%,200634.36,204224.07,-1.76%
2025-08-25 20:00:00,DOGE,Short,🛑 SL,-0.72%,-0.207%,200218.47,204224.07,-1.96%
2025-08-26 00:00:00,BONK,Short,Exit Short (Green),1.91%,0.550%,201319.45,204224.07,-1.42%
2025-08-26 08:00:00,ALGO,Short,🛑 SL,-0.68%,-0.196%,200925.32,204224.07,-1.62%
2025-08-26 08:00:00,BONK,Short,🛑 SL,-1.22%,-0.351%,200219.6,204224.07,-1.96%
2025-08-29 08:00:00,LTC,Short,🛑 SL,-0.50%,-0.144%,199931.38,204224.07,-2.10%
2025-08-29 08:00:00,DOGE,Short,Exit Short (Green),0.87%,0.250%,200432.15,204224.07,-1.86%
2025-08-29 08:00:00,BONK,Short,🛑 SL,-1.15%,-0.331%,199768.55,204224.07,-2.18%
2025-08-29 20:00:00,ALGO,Short,Exit Short (Green),3.69%,1.062%,201890.8,204224.07,-1.14%
2025-08-30 12:00:00,DOGE,Short,Exit Short (Green),0.30%,0.086%,202065.17,204224.07,-1.06%
2025-08-30 20:00:00,ADA,Short,Exit Short (Green),0.65%,0.187%,202443.31,204224.07,-0.87%
2025-08-31 12:00:00,ADA,Short,Exit Short (Green),0.10%,0.029%,202501.59,204224.07,-0.84%
2025-09-01 00:00:00,LTC,Short,🛑 SL,-0.51%,-0.147%,202204.26,204224.07,-0.99%
2025-09-01 00:00:00,DOGE,Short,🛑 SL,-0.69%,-0.199%,201802.58,204224.07,-1.19%
2025-09-01 00:00:00,ALGO,Short,🛑 SL,-0.73%,-0.210%,201378.45,204224.07,-1.39%
2025-09-01 00:00:00,ADA,Short,🛑 SL,-0.60%,-0.173%,201030.59,204224.07,-1.56%
2025-09-01 12:00:00,LTC,Short,🛑 SL,-0.51%,-0.147%,200735.42,204224.07,-1.71%
2025-09-01 12:00:00,ADA,Short,🛑 SL,-0.60%,-0.173%,200388.67,204224.07,-1.88%
2025-09-01 16:00:00,ALGO,Short,Exit Short (Green),0.12%,0.035%,200457.9,204224.07,-1.84%
2025-09-01 20:00:00,LTC,Short,🛑 SL,-0.51%,-0.147%,200163.57,204224.07,-1.99%
2025-09-01 20:00:00,DOGE,Short,🛑 SL,-0.69%,-0.199%,199765.94,204224.07,-2.18%
2025-09-01 20:00:00,ADA,Short,🛑 SL,-0.60%,-0.173%,199420.87,204224.07,-2.35%
2025-09-02 12:00:00,DOGE,Short,🛑 SL,-0.70%,-0.202%,199018.98,204224.07,-2.55%
2025-09-02 12:00:00,ADA,Short,🛑 SL,-0.61%,-0.176%,198669.46,204224.07,-2.72%
2025-09-02 16:00:00,ALGO,Short,Exit Short (Green),0.08%,0.023%,198715.22,204224.07,-2.70%
2025-09-04 20:00:00,BONK,Short,Exit Short (Green),1.88%,0.541%,199790.77,204224.07,-2.17%
2025-09-06 12:00:00,ALGO,Short,🛑 SL,-0.74%,-0.213%,199365.12,204224.07,-2.38%
2025-09-09 12:00:00,LTC,Short,🛑 SL,-0.49%,-0.141%,199083.88,204224.07,-2.52%
2025-09-15 00:00:00,ALGO,Short,Exit Short (Green),-0.31%,-0.089%,198906.2,204224.07,-2.60%
2025-09-15 12:00:00,BONK,Short,🛑 SL,-1.05%,-0.302%,198304.91,204224.07,-2.90%
2025-09-19 16:00:00,SUI,Short,🛑 SL,-0.74%,-0.213%,197882.43,204224.07,-3.11%
2025-09-21 08:00:00,SUI,Short,🛑 SL,-0.74%,-0.213%,197460.85,204224.07,-3.31%
2025-09-21 08:00:00,ALGO,Short,🛑 SL,-0.71%,-0.204%,197057.22,204224.07,-3.51%
2025-09-22 00:00:00,BTC,Long,Stop Loss,-3.84%,-1.152%,194787.12,204224.07,-4.62%
2025-09-22 00:00:00,LTC,Short,💰 TP,4.78%,1.376%,197467.71,204224.07,-3.31%
2025-09-22 00:00:00,BONK,Short,💰 TP,10.34%,2.977%,203346.1,204224.07,-0.43%
2025-09-22 00:00:00,ALGO,Short,💰 TP,7.13%,2.053%,207520.24,207520.24,-0.00%
2025-09-22 00:00:00,SUI,Short,💰 TP,7.35%,2.116%,211911.5,211911.5,-0.00%
2025-09-22 04:00:00,ADA,Short,🛑 SL,-0.60%,-0.173%,211545.45,211911.5,-0.17%
2025-09-23 20:00:00,ADA,Short,🛑 SL,-0.61%,-0.176%,211173.93,211911.5,-0.35%
2025-09-23 20:00:00,DOGE,Short,🛑 SL,-0.66%,-0.190%,210772.67,211911.5,-0.54%
2025-09-24 00:00:00,BONK,Short,🛑 SL,-1.26%,-0.363%,210008.09,211911.5,-0.90%
2025-09-24 00:00:00,SUI,Short,🛑 SL,-0.85%,-0.245%,209494.16,211911.5,-1.14%
2025-09-24 00:00:00,DOGE,Short,🛑 SL,-0.66%,-0.190%,209096.1,211911.5,-1.33%
2025-09-25 00:00:00,LTC,Short,🛑 SL,-0.54%,-0.155%,208771.02,211911.5,-1.48%
2025-09-25 00:00:00,SUI,Short,🛑 SL,-0.85%,-0.245%,208260.13,211911.5,-1.72%
2025-09-25 08:00:00,DOGE,Short,🛑 SL,-0.68%,-0.196%,207852.41,211911.5,-1.92%
2025-09-25 08:00:00,ALGO,Short,🛑 SL,-0.81%,-0.233%,207367.7,211911.5,-2.14%
2025-09-25 08:00:00,ADA,Short,🛑 SL,-0.62%,-0.178%,206997.56,211911.5,-2.32%
2025-09-25 08:00:00,BONK,Short,🛑 SL,-1.27%,-0.366%,206240.71,211911.5,-2.68%
2025-09-26 00:00:00,DOGE,Short,Exit Short (Green),1.65%,0.475%,207220.42,211911.5,-2.21%
2025-09-26 00:00:00,SUI,Short,Exit Short (Green),1.92%,0.553%,208365.87,211911.5,-1.67%
2025-09-26 00:00:00,ALGO,Short,Exit Short (Green),1.01%,0.291%,208971.75,211911.5,-1.39%
2025-09-26 00:00:00,ADA,Short,Exit Short (Green),1.78%,0.512%,210042.65,211911.5,-0.88%
2025-09-28 08:00:00,ALGO,Short,🛑 SL,-0.84%,-0.242%,209534.7,211911.5,-1.12%
2025-09-28 08:00:00,BONK,Short,🛑 SL,-1.34%,-0.386%,208726.34,211911.5,-1.50%
2025-09-30 08:00:00,ADA,Short,🛑 SL,-0.63%,-0.181%,208347.76,211911.5,-1.68%
2025-09-30 08:00:00,LTC,Short,🛑 SL,-0.52%,-0.150%,208035.85,211911.5,-1.83%
2025-09-30 08:00:00,ALGO,Short,🛑 SL,-0.82%,-0.236%,207544.72,211911.5,-2.06%
2025-09-30 08:00:00,SUI,Short,🛑 SL,-0.88%,-0.253%,207018.9,211911.5,-2.31%
2025-09-30 12:00:00,SUI,Short,🛑 SL,-0.88%,-0.253%,206494.41,211911.5,-2.56%
2025-09-30 12:00:00,DOGE,Short,🛑 SL,-0.69%,-0.199%,206084.21,211911.5,-2.75%
2025-09-30 12:00:00,BONK,Short,🛑 SL,-1.34%,-0.386%,205289.17,211911.5,-3.13%
2025-10-03 08:00:00,BONK,Short,🛑 SL,-1.27%,-0.366%,204538.56,211911.5,-3.48%
2025-10-04 12:00:00,BONK,Short,🛑 SL,-1.27%,-0.366%,203790.7,211911.5,-3.83%
2025-10-04 16:00:00,ALGO,Short,Exit Short (Green),1.30%,0.374%,204553.43,211911.5,-3.47%
2025-10-04 16:00:00,SUI,Short,Exit Short (Green),1.38%,0.397%,205366.12,211911.5,-3.09%
2025-10-05 20:00:00,BONK,Short,🛑 SL,-1.28%,-0.369%,204609.32,211911.5,-3.45%
2025-10-05 20:00:00,ADA,Short,🛑 SL,-0.60%,-0.173%,204255.88,211911.5,-3.61%
2025-10-07 12:00:00,SUI,Short,🛑 SL,-0.84%,-0.242%,203761.92,211911.5,-3.85%
2025-10-07 12:00:00,ADA,Short,🛑 SL,-0.60%,-0.173%,203409.94,211911.5,-4.01%
2025-10-08 00:00:00,ALGO,Short,🛑 SL,-0.78%,-0.225%,202953.16,211911.5,-4.23%
2025-10-09 00:00:00,BONK,Short,🛑 SL,-1.28%,-0.369%,202205.25,211911.5,-4.58%
2025-10-09 08:00:00,ALGO,Short,Exit Short (Green),-0.51%,-0.147%,201908.36,211911.5,-4.72%
2025-10-09 08:00:00,ADA,Short,🛑 SL,-0.63%,-0.181%,201542.14,211911.5,-4.89%
2025-10-09 08:00:00,SUI,Short,🛑 SL,-0.85%,-0.245%,201048.94,211911.5,-5.13%
2025-10-09 12:00:00,DOGE,Short,🛑 SL,-0.68%,-0.196%,200655.34,211911.5,-5.31%
2025-10-09 16:00:00,BONK,Short,Exit Short (Green),3.22%,0.927%,202515.49,211911.5,-4.43%
2025-10-09 16:00:00,ADA,Short,🛑 SL,-0.63%,-0.181%,202148.17,211911.5,-4.61%
2025-10-09 20:00:00,SUI,Short,🛑 SL,-0.85%,-0.245%,201653.49,211911.5,-4.84%
2025-10-10 00:00:00,BTC,Long,Stop Loss,-4.68%,-1.404%,198822.27,211911.5,-6.18%
2025-10-10 12:00:00,ALGO,Short,🛑 SL,-0.78%,-0.225%,198375.79,211911.5,-6.39%
2025-10-10 16:00:00,ADA,Short,💰 TP,6.39%,1.840%,202025.27,211911.5,-4.67%
2025-10-10 16:00:00,LTC,Short,💰 TP,5.28%,1.520%,205096.28,211911.5,-3.22%
2025-10-10 16:00:00,SUI,Short,💰 TP,8.67%,2.496%,210215.68,211911.5,-0.80%
2025-10-10 16:00:00,BONK,Short,💰 TP,13.20%,3.800%,218204.46,218204.46,-0.00%
2025-10-14 08:00:00,LTC,Short,🛑 SL,-0.72%,-0.207%,217752.15,218204.46,-0.21%
2025-10-14 08:00:00,DOGE,Short,Exit Short (Green),1.40%,0.403%,218629.82,218629.82,-0.00%
2025-10-14 08:00:00,ALGO,Short,Exit Short (Green),1.59%,0.458%,219630.62,219630.62,-0.00%
2025-10-14 12:00:00,DOGE,Short,🛑 SL,-0.91%,-0.262%,219055.22,219630.62,-0.26%
